CodigoEstacion;CodigoSensor;FechaObservacion;ValorObservado;NombreEstacion;Departamento;Municipio;ZonaHidrografica;Latitud;Longitud;DescripcionSensor;UnidadMedida
23065506;68;01/21/2020 04:00:00 AM;10986;BELLAVISTA  - AUT;CUNDINAMARCA;FACATATIVÁ;ALTO MAGDALENA;4861;-74405;Temp Aire 2 m;°C
21205514;68;01/21/2020 04:40:00 AM;11646;LAS MARGARITAS  - AUT;CUNDINAMARCA;EL ROSAL;ALTO MAGDALENA;4469;-74079;Temp Aire 2 m;°C
21237060;68;01/21/2020 03:40:00 PM;19889;CORRALITOS PULI;CUNDINAMARCA;PULÍ;ALTO MAGDALENA;4633;-7465;Temp Aire 2 m;°C
21205514;68;07/01/2019 07:50:00 PM;11699;LAS MARGARITAS  - AUT;CUNDINAMARCA;EL ROSAL;ALTO MAGDALENA;4469;-74079;Temp Aire 2 m;°C
24015508;68;01/21/2020 07:20:00 AM;11884;HACIENDA LA MESA  - AUT;CUNDINAMARCA;PASCA;ALTO MAGDALENA;4308;-74282;Temp Aire 2 m;°C
21206950;68;01/21/2020 04:00:00 PM;96;PARAMO GUACHENEQUE  - AUT;CUNDINAMARCA;VILLAPINZÓN;ALTO MAGDALENA;5236055556;-7352508333;Temp Aire 2 m;°C
21205513;68;07/01/2019 10:40:00 PM;11873;LA RAMADA  - AUT;CUNDINAMARCA;FUNZA;ALTO MAGDALENA;4505;-74184;Temp Aire 2 m;°C
21205521;68;01/21/2020 09:50:00 AM;15876;SANTA HELENA  - AUT;CUNDINAMARCA;LA CALERA;ALTO MAGDALENA;4738;-73936;Temp Aire 2 m;°C
21205525;68;01/21/2020 12:10:00 PM;15792;VILLA PINZON  - AUT;CUNDINAMARCA;VILLAPINZÓN;ALTO MAGDALENA;5229;-73585;Temp Aire 2 m;°C
21205514;68;07/01/2019 06:10:00 PM;12745;LAS MARGARITAS  - AUT;CUNDINAMARCA;EL ROSAL;ALTO MAGDALENA;4469;-74079;Temp Aire 2 m;°C
21205521;68;07/01/2019 04:50:00 AM;878;SANTA HELENA  - AUT;CUNDINAMARCA;LA CALERA;ALTO MAGDALENA;4738;-73936;Temp Aire 2 m;°C
21205480;68;07/01/2019 02:20:00 PM;15298;IBERIA LA;CUNDINAMARCA;CHOCONTÁ;ALTO MAGDALENA;5033;-73717;Temp Aire 2 m;°C
21237060;68;01/21/2020 09:50:00 PM;20037;CORRALITOS PULI;CUNDINAMARCA;PULÍ;ALTO MAGDALENA;4633;-7465;Temp Aire 2 m;°C
21205513;68;07/01/2019 04:20:00 PM;14856;LA RAMADA  - AUT;CUNDINAMARCA;FUNZA;ALTO MAGDALENA;4505;-74184;Temp Aire 2 m;°C
24015508;68;07/01/2019 04:40:00 PM;14255;HACIENDA LA MESA  - AUT;CUNDINAMARCA;PASCA;ALTO MAGDALENA;4308;-74282;Temp Aire 2 m;°C
21205514;68;01/21/2020 12:40:00 PM;1638;LAS MARGARITAS  - AUT;CUNDINAMARCA;EL ROSAL;ALTO MAGDALENA;4469;-74079;Temp Aire 2 m;°C
21205511;68;01/21/2020 06:10:00 AM;959;EL OKAL  - AUT;CUNDINAMARCA;VILLAGÓMEZ;ALTO MAGDALENA;5001;-73733;Temp Aire 2 m;°C
21205521;68;07/01/2019 07:40:00 PM;9513;SANTA HELENA  - AUT;CUNDINAMARCA;LA CALERA;ALTO MAGDALENA;4738;-73936;Temp Aire 2 m;°C
21205516;68;01/21/2020 06:20:00 PM;1447;NEGRETE  - AUT;CUNDINAMARCA;PACHO;ALTO MAGDALENA;5173;-73852;Temp Aire 2 m;°C
21205521;68;07/01/2019 10:50:00 AM;13699;SANTA HELENA  - AUT;CUNDINAMARCA;LA CALERA;ALTO MAGDALENA;4738;-73936;Temp Aire 2 m;°C
21205516;68;01/21/2020 03:40:00 PM;15139;NEGRETE  - AUT;CUNDINAMARCA;PACHO;ALTO MAGDALENA;5173;-73852;Temp Aire 2 m;°C
35025080;68;01/21/2020 12:00:00 PM;145;PNN CHINGAZA - AUT;CUNDINAMARCA;LA CALERA;META;4661;-7382733333;Temp Aire 2 m;°C
21205515;68;01/21/2020 05:40:00 AM;9126;MERENGO  - AUT;CUNDINAMARCA;SOACHA;ALTO MAGDALENA;47;-74174;Temp Aire 2 m;°C
24015508;68;01/21/2020 12:40:00 PM;15516;HACIENDA LA MESA  - AUT;CUNDINAMARCA;PASCA;ALTO MAGDALENA;4308;-74282;Temp Aire 2 m;°C
21205516;68;07/01/2019 08:40:00 AM;16786;NEGRETE  - AUT;CUNDINAMARCA;PACHO;ALTO MAGDALENA;5173;-73852;Temp Aire 2 m;°C
24015508;68;07/01/2019 03:30:00 PM;14013;HACIENDA LA MESA  - AUT;CUNDINAMARCA;PASCA;ALTO MAGDALENA;4308;-74282;Temp Aire 2 m;°C
21205513;68;01/21/2020 10:20:00 PM;10712;LA RAMADA  - AUT;CUNDINAMARCA;FUNZA;ALTO MAGDALENA;4505;-74184;Temp Aire 2 m;°C
21205522;68;01/21/2020 06:40:00 AM;10905;TABIO  - AUT;CUNDINAMARCA;TABIO;ALTO MAGDALENA;4918;-74029;Temp Aire 2 m;°C
21205524;68;07/01/2019 02:40:00 AM;9252;VETA LARGA  - AUT;CUNDINAMARCA;ZIPAQUIRÁ;ALTO MAGDALENA;5075;-74057;Temp Aire 2 m;°C
21205513;68;01/21/2020 11:30:00 AM;20815;LA RAMADA  - AUT;CUNDINAMARCA;FUNZA;ALTO MAGDALENA;4505;-74184;Temp Aire 2 m;°C
21205519;68;01/21/2020 02:20:00 PM;13239;SAN FORTUNATO  - AUT;CUNDINAMARCA;SIBATÉ;ALTO MAGDALENA;4452;-74272;Temp Aire 2 m;°C
21205519;68;01/21/2020 03:40:00 PM;13607;SAN FORTUNATO  - AUT;CUNDINAMARCA;SIBATÉ;ALTO MAGDALENA;4452;-74272;Temp Aire 2 m;°C
24015507;68;07/01/2019 02:30:00 AM;9374;OJO DE AGUA  - AUT;CUNDINAMARCA;SIMIJACA;SOGAMOSO;5392;-73854;Temp Aire 2 m;°C
21237060;68;07/01/2019 04:00:00 AM;18992;CORRALITOS PULI;CUNDINAMARCA;PULÍ;ALTO MAGDALENA;4633;-7465;Temp Aire 2 m;°C
24015508;68;07/01/2019 06:10:00 PM;13726;HACIENDA LA MESA  - AUT;CUNDINAMARCA;PASCA;ALTO MAGDALENA;4308;-74282;Temp Aire 2 m;°C
35075090;68;07/01/2019 11:10:00 PM;10167;MACHETA - CHIVOR;CUNDINAMARCA;MACHETÁ;META;5083;-7365;Temp Aire 2 m;°C
21205940;68;01/21/2020 09:00:00 PM;94;VILLA INES  - AUT;CUNDINAMARCA;FACATATIVÁ;ALTO MAGDALENA;4834972222;-7438397222;Temp Aire 2 m;°C
21205524;68;07/01/2019 07:20:00 AM;9244;VETA LARGA  - AUT;CUNDINAMARCA;ZIPAQUIRÁ;ALTO MAGDALENA;5075;-74057;Temp Aire 2 m;°C
24015507;68;07/01/2019 04:50:00 AM;9274;OJO DE AGUA  - AUT;CUNDINAMARCA;SIMIJACA;SOGAMOSO;5392;-73854;Temp Aire 2 m;°C
24015508;68;07/01/2019 01:20:00 PM;13857;HACIENDA LA MESA  - AUT;CUNDINAMARCA;PASCA;ALTO MAGDALENA;4308;-74282;Temp Aire 2 m;°C
23065506;68;01/21/2020 08:20:00 PM;10895;BELLAVISTA  - AUT;CUNDINAMARCA;FACATATIVÁ;ALTO MAGDALENA;4861;-74405;Temp Aire 2 m;°C
21205521;68;01/21/2020 06:50:00 AM;1011;SANTA HELENA  - AUT;CUNDINAMARCA;LA CALERA;ALTO MAGDALENA;4738;-73936;Temp Aire 2 m;°C
21205511;68;01/21/2020 07:50:00 PM;11787;EL OKAL  - AUT;CUNDINAMARCA;VILLAGÓMEZ;ALTO MAGDALENA;5001;-73733;Temp Aire 2 m;°C
21205526;68;07/01/2019 08:50:00 AM;18859;PEDRO PALO  - AUT;CUNDINAMARCA;TENA;ALTO MAGDALENA;4691;-74389;Temp Aire 2 m;°C
21205516;68;07/01/2019 02:30:00 AM;14362;NEGRETE  - AUT;CUNDINAMARCA;PACHO;ALTO MAGDALENA;5173;-73852;Temp Aire 2 m;°C
21205526;68;01/21/2020 03:40:00 AM;15946;PEDRO PALO  - AUT;CUNDINAMARCA;TENA;ALTO MAGDALENA;4691;-74389;Temp Aire 2 m;°C
21205514;68;07/01/2019 11:00:00 AM;16368;LAS MARGARITAS  - AUT;CUNDINAMARCA;EL ROSAL;ALTO MAGDALENA;4469;-74079;Temp Aire 2 m;°C
24015508;68;01/21/2020 11:00:00 PM;13067;HACIENDA LA MESA  - AUT;CUNDINAMARCA;PASCA;ALTO MAGDALENA;4308;-74282;Temp Aire 2 m;°C
21205516;68;07/01/2019 04:30:00 PM;14849;NEGRETE  - AUT;CUNDINAMARCA;PACHO;ALTO MAGDALENA;5173;-73852;Temp Aire 2 m;°C
21205519;68;01/21/2020 11:00:00 AM;14202;SAN FORTUNATO  - AUT;CUNDINAMARCA;SIBATÉ;ALTO MAGDALENA;4452;-74272;Temp Aire 2 m;°C
21205527;68;01/21/2020 01:50:00 AM;9775;ALTO DEL AIRE  - AUT;CUNDINAMARCA;CUCUNUBÁ;ALTO MAGDALENA;5198;-73805;Temp Aire 2 m;°C
21205514;68;01/21/2020 12:20:00 AM;12603;LAS MARGARITAS  - AUT;CUNDINAMARCA;EL ROSAL;ALTO MAGDALENA;4469;-74079;Temp Aire 2 m;°C
2120500050;68;01/21/2020 01:00:00 AM;63;PARAMO ALTO - AUT;CUNDINAMARCA;COGUA;ALTO MAGDALENA;5158861111;-74043444444;Temp Aire 2 m;°C
21205514;68;07/01/2019 03:30:00 AM;10409;LAS MARGARITAS  - AUT;CUNDINAMARCA;EL ROSAL;ALTO MAGDALENA;4469;-74079;Temp Aire 2 m;°C
21205513;68;01/21/2020 07:00:00 PM;14215;LA RAMADA  - AUT;CUNDINAMARCA;FUNZA;ALTO MAGDALENA;4505;-74184;Temp Aire 2 m;°C
21205511;68;07/01/2019 09:20:00 PM;10009;EL OKAL  - AUT;CUNDINAMARCA;VILLAGÓMEZ;ALTO MAGDALENA;5001;-73733;Temp Aire 2 m;°C
24015508;68;07/01/2019 09:10:00 AM;15943;HACIENDA LA MESA  - AUT;CUNDINAMARCA;PASCA;ALTO MAGDALENA;4308;-74282;Temp Aire 2 m;°C
21205514;68;01/21/2020 12:40:00 AM;125;LAS MARGARITAS  - AUT;CUNDINAMARCA;EL ROSAL;ALTO MAGDALENA;4469;-74079;Temp Aire 2 m;°C
35025501;68;01/21/2020 05:25:00 PM;2078422;QUETAME  - AUT;CUNDINAMARCA;QUETAME;META;4297941667;-7387238889;Temp Aire 2 m;°C
21205524;68;07/01/2019 11:50:00 PM;8901;VETA LARGA  - AUT;CUNDINAMARCA;ZIPAQUIRÁ;ALTO MAGDALENA;5075;-74057;Temp Aire 2 m;°C
24015508;68;01/21/2020 03:30:00 AM;12577;HACIENDA LA MESA  - AUT;CUNDINAMARCA;PASCA;ALTO MAGDALENA;4308;-74282;Temp Aire 2 m;°C
3502500135;68;01/21/2020 05:00:00 AM;189;GUAYABETAL POLLO OLIMPICO - AUT;CUNDINAMARCA;GUAYABETAL;META;4229669444;-73812625;Temp Aire 2 m;°C
21205516;68;01/21/2020 09:50:00 PM;14379;NEGRETE  - AUT;CUNDINAMARCA;PACHO;ALTO MAGDALENA;5173;-73852;Temp Aire 2 m;°C
21206930;68;01/21/2020 12:00:00 PM;145;PARAMO GUERRERO  - AUT;CUNDINAMARCA;ZIPAQUIRÁ;ALTO MAGDALENA;5086444444;-7402216667;Temp Aire 2 m;°C
2306500106;68;01/21/2020 03:00:00 PM;175;ALTO DEL TRIGO - AUT;CUNDINAMARCA;GUADUAS;MEDIO MAGDALENA;5001902778;-74537586111;Temp Aire 2 m;°C
21205521;68;01/21/2020 01:00:00 AM;8812;SANTA HELENA  - AUT;CUNDINAMARCA;LA CALERA;ALTO MAGDALENA;4738;-73936;Temp Aire 2 m;°C
24015506;68;07/01/2019 02:00:00 PM;185;CAPELLANIA - CAR;CUNDINAMARCA;FÚQUENE;SOGAMOSO;5449;-73769;Temp Aire 2 m;°C
24015508;68;01/21/2020 09:50:00 AM;16953;HACIENDA LA MESA  - AUT;CUNDINAMARCA;PASCA;ALTO MAGDALENA;4308;-74282;Temp Aire 2 m;°C
23125170;68;01/21/2020 01:00:00 PM;167;SAN CAYETANO - AUT;CUNDINAMARCA;SAN CAYETANO;MEDIO MAGDALENA;5333333333;-74016666667;Temp Aire 2 m;°C
35075090;68;07/01/2019 01:30:00 PM;12969;MACHETA - CHIVOR;CUNDINAMARCA;MACHETÁ;META;5083;-7365;Temp Aire 2 m;°C
21205522;68;07/01/2019 04:20:00 PM;14476;TABIO  - AUT;CUNDINAMARCA;TABIO;ALTO MAGDALENA;4918;-74029;Temp Aire 2 m;°C
2120500135;68;01/21/2020 07:00:00 PM;147;UNIVERSIDAD DE LA SABANA - AUT;CUNDINAMARCA;CHÍA;ALTO MAGDALENA;485475;-74032669444;Temp Aire 2 m;°C
21205514;68;01/21/2020 05:10:00 PM;15942;LAS MARGARITAS  - AUT;CUNDINAMARCA;EL ROSAL;ALTO MAGDALENA;4469;-74079;Temp Aire 2 m;°C
21195501;68;01/21/2020 09:20:00 AM;2334552;GRANJA TIBACUY  - AUT;CUNDINAMARCA;TIBACUY;ALTO MAGDALENA;4363052778;-7443527778;Temp Aire 2 m;°C
21205522;68;01/21/2020 10:20:00 AM;19154;TABIO  - AUT;CUNDINAMARCA;TABIO;ALTO MAGDALENA;4918;-74029;Temp Aire 2 m;°C
21205480;68;07/01/2019 04:00:00 PM;13437;IBERIA LA;CUNDINAMARCA;CHOCONTÁ;ALTO MAGDALENA;5033;-73717;Temp Aire 2 m;°C
21205521;68;07/01/2019 09:40:00 PM;9423;SANTA HELENA  - AUT;CUNDINAMARCA;LA CALERA;ALTO MAGDALENA;4738;-73936;Temp Aire 2 m;°C
35025501;68;01/21/2020 05:40:00 PM;2038881;QUETAME  - AUT;CUNDINAMARCA;QUETAME;META;4297941667;-7387238889;Temp Aire 2 m;°C
21205526;68;01/21/2020 06:40:00 AM;15478;PEDRO PALO  - AUT;CUNDINAMARCA;TENA;ALTO MAGDALENA;4691;-74389;Temp Aire 2 m;°C
21205524;68;01/21/2020 01:30:00 AM;10046;VETA LARGA  - AUT;CUNDINAMARCA;ZIPAQUIRÁ;ALTO MAGDALENA;5075;-74057;Temp Aire 2 m;°C
21205515;68;07/01/2019 07:40:00 AM;9915;MERENGO  - AUT;CUNDINAMARCA;SOACHA;ALTO MAGDALENA;47;-74174;Temp Aire 2 m;°C
24015507;68;07/01/2019 10:20:00 AM;13016;OJO DE AGUA  - AUT;CUNDINAMARCA;SIMIJACA;SOGAMOSO;5392;-73854;Temp Aire 2 m;°C
21205521;68;07/01/2019 09:30:00 AM;11755;SANTA HELENA  - AUT;CUNDINAMARCA;LA CALERA;ALTO MAGDALENA;4738;-73936;Temp Aire 2 m;°C
21205511;68;07/01/2019 10:50:00 AM;13337;EL OKAL  - AUT;CUNDINAMARCA;VILLAGÓMEZ;ALTO MAGDALENA;5001;-73733;Temp Aire 2 m;°C
21205521;68;07/01/2019 02:50:00 PM;12493;SANTA HELENA  - AUT;CUNDINAMARCA;LA CALERA;ALTO MAGDALENA;4738;-73936;Temp Aire 2 m;°C
21205524;68;01/21/2020 08:10:00 PM;10863;VETA LARGA  - AUT;CUNDINAMARCA;ZIPAQUIRÁ;ALTO MAGDALENA;5075;-74057;Temp Aire 2 m;°C
24015507;68;01/21/2020 08:20:00 PM;1002;OJO DE AGUA  - AUT;CUNDINAMARCA;SIMIJACA;SOGAMOSO;5392;-73854;Temp Aire 2 m;°C
24015508;68;01/21/2020 06:20:00 PM;1392;HACIENDA LA MESA  - AUT;CUNDINAMARCA;PASCA;ALTO MAGDALENA;4308;-74282;Temp Aire 2 m;°C
21205516;68;07/01/2019 05:50:00 PM;14398;NEGRETE  - AUT;CUNDINAMARCA;PACHO;ALTO MAGDALENA;5173;-73852;Temp Aire 2 m;°C
35075090;68;01/21/2020 09:10:00 PM;1263;MACHETA - CHIVOR;CUNDINAMARCA;MACHETÁ;META;5083;-7365;Temp Aire 2 m;°C
21205480;68;01/21/2020 08:40:00 AM;14036;IBERIA LA;CUNDINAMARCA;CHOCONTÁ;ALTO MAGDALENA;5033;-73717;Temp Aire 2 m;°C
21205526;68;07/01/2019 08:40:00 PM;1383;PEDRO PALO  - AUT;CUNDINAMARCA;TENA;ALTO MAGDALENA;4691;-74389;Temp Aire 2 m;°C
21205516;68;01/21/2020 02:10:00 PM;16272;NEGRETE  - AUT;CUNDINAMARCA;PACHO;ALTO MAGDALENA;5173;-73852;Temp Aire 2 m;°C
21205526;68;01/21/2020 04:10:00 AM;16188;PEDRO PALO  - AUT;CUNDINAMARCA;TENA;ALTO MAGDALENA;4691;-74389;Temp Aire 2 m;°C
21205525;68;07/01/2019 10:10:00 AM;1327;VILLA PINZON  - AUT;CUNDINAMARCA;VILLAPINZÓN;ALTO MAGDALENA;5229;-73585;Temp Aire 2 m;°C
3505500061;68;01/21/2020 10:00:00 PM;242;MEDINA - AUT;CUNDINAMARCA;MEDINA;META;4506638889;-73347111111;Temp Aire 2 m;°C
21205521;68;01/21/2020 08:10:00 PM;11119;SANTA HELENA  - AUT;CUNDINAMARCA;LA CALERA;ALTO MAGDALENA;4738;-73936;Temp Aire 2 m;°C
35025080;68;01/21/2020 01:00:00 PM;142;PNN CHINGAZA - AUT;CUNDINAMARCA;LA CALERA;META;4661;-7382733333;Temp Aire 2 m;°C
35075090;68;01/21/2020 08:30:00 PM;12577;MACHETA - CHIVOR;CUNDINAMARCA;MACHETÁ;META;5083;-7365;Temp Aire 2 m;°C
21195120;68;01/21/2020 03:00:00 PM;235;ITA VALSALICE  - AUT;CUNDINAMARCA;SILVANIA;ALTO MAGDALENA;4395777778;-7439613889;Temp Aire 2 m;°C
21205522;68;01/21/2020 03:40:00 PM;155;TABIO  - AUT;CUNDINAMARCA;TABIO;ALTO MAGDALENA;4918;-74029;Temp Aire 2 m;°C
21235030;68;01/21/2020 03:00:00 PM;295;UNIVERSIDAD DE CUNDINAMARCA - AUT;CUNDINAMARCA;GIRARDOT;ALTO MAGDALENA;4305333333;-7480811111;Temp Aire 2 m;°C
21205511;68;01/21/2020 04:00:00 PM;14262;EL OKAL  - AUT;CUNDINAMARCA;VILLAGÓMEZ;ALTO MAGDALENA;5001;-73733;Temp Aire 2 m;°C
21205525;68;01/21/2020 02:50:00 AM;10217;VILLA PINZON  - AUT;CUNDINAMARCA;VILLAPINZÓN;ALTO MAGDALENA;5229;-73585;Temp Aire 2 m;°C
21205525;68;01/21/2020 04:00:00 PM;13569;VILLA PINZON  - AUT;CUNDINAMARCA;VILLAPINZÓN;ALTO MAGDALENA;5229;-73585;Temp Aire 2 m;°C
23065506;68;01/21/2020 12:30:00 AM;11843;BELLAVISTA  - AUT;CUNDINAMARCA;FACATATIVÁ;ALTO MAGDALENA;4861;-74405;Temp Aire 2 m;°C
21205514;68;07/01/2019 11:00:00 PM;11034;LAS MARGARITAS  - AUT;CUNDINAMARCA;EL ROSAL;ALTO MAGDALENA;4469;-74079;Temp Aire 2 m;°C
23065506;68;07/01/2019 05:40:00 AM;9111;BELLAVISTA  - AUT;CUNDINAMARCA;FACATATIVÁ;ALTO MAGDALENA;4861;-74405;Temp Aire 2 m;°C
24015507;68;01/21/2020 11:50:00 AM;1537;OJO DE AGUA  - AUT;CUNDINAMARCA;SIMIJACA;SOGAMOSO;5392;-73854;Temp Aire 2 m;°C
21205527;68;01/21/2020 04:50:00 PM;10563;ALTO DEL AIRE  - AUT;CUNDINAMARCA;CUCUNUBÁ;ALTO MAGDALENA;5198;-73805;Temp Aire 2 m;°C
21205526;68;01/21/2020 11:00:00 PM;15085;PEDRO PALO  - AUT;CUNDINAMARCA;TENA;ALTO MAGDALENA;4691;-74389;Temp Aire 2 m;°C
35025501;68;01/21/2020 10:30:00 PM;1698382;QUETAME  - AUT;CUNDINAMARCA;QUETAME;META;4297941667;-7387238889;Temp Aire 2 m;°C
21205519;68;07/01/2019 06:10:00 AM;9752;SAN FORTUNATO  - AUT;CUNDINAMARCA;SIBATÉ;ALTO MAGDALENA;4452;-74272;Temp Aire 2 m;°C
21195502;68;07/01/2019 11:00:00 AM;197;AGUAS CLARAS - CAR;CUNDINAMARCA;SAN BERNARDO;ALTO MAGDALENA;4145;-74428;Temp Aire 2 m;°C
24015507;68;07/01/2019 05:10:00 AM;9123;OJO DE AGUA  - AUT;CUNDINAMARCA;SIMIJACA;SOGAMOSO;5392;-73854;Temp Aire 2 m;°C
21205526;68;01/21/2020 01:20:00 PM;16279;PEDRO PALO  - AUT;CUNDINAMARCA;TENA;ALTO MAGDALENA;4691;-74389;Temp Aire 2 m;°C
2306500106;68;01/21/2020 09:00:00 PM;171;ALTO DEL TRIGO - AUT;CUNDINAMARCA;GUADUAS;MEDIO MAGDALENA;5001902778;-74537586111;Temp Aire 2 m;°C
24015110;68;01/21/2020 11:00:00 AM;195;LA BOYERA - AUT;CUNDINAMARCA;UBATÉ;SOGAMOSO;5303805556;-7385175;Temp Aire 2 m;°C
35075090;68;01/21/2020 06:00:00 PM;12836;MACHETA - CHIVOR;CUNDINAMARCA;MACHETÁ;META;5083;-7365;Temp Aire 2 m;°C
21205511;68;07/01/2019 09:30:00 PM;9892;EL OKAL  - AUT;CUNDINAMARCA;VILLAGÓMEZ;ALTO MAGDALENA;5001;-73733;Temp Aire 2 m;°C
21205521;68;01/21/2020 03:40:00 PM;13707;SANTA HELENA  - AUT;CUNDINAMARCA;LA CALERA;ALTO MAGDALENA;4738;-73936;Temp Aire 2 m;°C
21237060;68;01/21/2020 11:40:00 PM;20363;CORRALITOS PULI;CUNDINAMARCA;PULÍ;ALTO MAGDALENA;4633;-7465;Temp Aire 2 m;°C
23065502;68;01/21/2020 09:05:00 AM;2183389;LA PALMA  - AUT;CUNDINAMARCA;LA PALMA;MEDIO MAGDALENA;5330266667;-7440156111;Temp Aire 2 m;°C
3505500061;68;01/21/2020 12:00:00 PM;303;MEDINA - AUT;CUNDINAMARCA;MEDINA;META;4506638889;-73347111111;Temp Aire 2 m;°C
21237060;68;01/21/2020 04:20:00 AM;20651;CORRALITOS PULI;CUNDINAMARCA;PULÍ;ALTO MAGDALENA;4633;-7465;Temp Aire 2 m;°C
21235030;68;01/21/2020 10:00:00 AM;294;UNIVERSIDAD DE CUNDINAMARCA - AUT;CUNDINAMARCA;GIRARDOT;ALTO MAGDALENA;4305333333;-7480811111;Temp Aire 2 m;°C
23065506;68;07/01/2019 07:00:00 PM;9802;BELLAVISTA  - AUT;CUNDINAMARCA;FACATATIVÁ;ALTO MAGDALENA;4861;-74405;Temp Aire 2 m;°C
21205522;68;07/01/2019 08:30:00 AM;13133;TABIO  - AUT;CUNDINAMARCA;TABIO;ALTO MAGDALENA;4918;-74029;Temp Aire 2 m;°C
21205525;68;01/21/2020 08:40:00 AM;13226;VILLA PINZON  - AUT;CUNDINAMARCA;VILLAPINZÓN;ALTO MAGDALENA;5229;-73585;Temp Aire 2 m;°C
21205516;68;01/21/2020 04:30:00 PM;1484;NEGRETE  - AUT;CUNDINAMARCA;PACHO;ALTO MAGDALENA;5173;-73852;Temp Aire 2 m;°C
21205522;68;01/21/2020 12:40:00 AM;11007;TABIO  - AUT;CUNDINAMARCA;TABIO;ALTO MAGDALENA;4918;-74029;Temp Aire 2 m;°C
21205515;68;01/21/2020 04:30:00 PM;12486;MERENGO  - AUT;CUNDINAMARCA;SOACHA;ALTO MAGDALENA;47;-74174;Temp Aire 2 m;°C
21205513;68;01/21/2020 08:30:00 AM;17321;LA RAMADA  - AUT;CUNDINAMARCA;FUNZA;ALTO MAGDALENA;4505;-74184;Temp Aire 2 m;°C
35027510;68;01/21/2020 12:00:00 AM;12;CALOSTROS BAJO - AUT;CUNDINAMARCA;LA CALERA;META;46645;-73863083333;Temp Aire 2 m;°C
35075090;68;07/01/2019 02:10:00 AM;1069;MACHETA - CHIVOR;CUNDINAMARCA;MACHETÁ;META;5083;-7365;Temp Aire 2 m;°C
21205519;68;01/21/2020 07:00:00 PM;11328;SAN FORTUNATO  - AUT;CUNDINAMARCA;SIBATÉ;ALTO MAGDALENA;4452;-74272;Temp Aire 2 m;°C
2401500040;68;01/21/2020 04:00:00 PM;119;CUCUNUBA - AUT;CUNDINAMARCA;CUCUNUBÁ;SOGAMOSO;5219558333;-73784541667;Temp Aire 2 m;°C
21205518;68;07/01/2019 05:50:00 AM;7402;SALITRE  - AUT;CUNDINAMARCA;TAUSA;ALTO MAGDALENA;5171;-74016;Temp Aire 2 m;°C
21205524;68;01/21/2020 04:00:00 AM;819;VETA LARGA  - AUT;CUNDINAMARCA;ZIPAQUIRÁ;ALTO MAGDALENA;5075;-74057;Temp Aire 2 m;°C
21205513;68;01/21/2020 01:00:00 PM;17487;LA RAMADA  - AUT;CUNDINAMARCA;FUNZA;ALTO MAGDALENA;4505;-74184;Temp Aire 2 m;°C
24015508;68;07/01/2019 06:00:00 AM;12071;HACIENDA LA MESA  - AUT;CUNDINAMARCA;PASCA;ALTO MAGDALENA;4308;-74282;Temp Aire 2 m;°C
21205513;68;01/21/2020 04:20:00 AM;12121;LA RAMADA  - AUT;CUNDINAMARCA;FUNZA;ALTO MAGDALENA;4505;-74184;Temp Aire 2 m;°C
23065506;68;07/01/2019 01:40:00 AM;9329;BELLAVISTA  - AUT;CUNDINAMARCA;FACATATIVÁ;ALTO MAGDALENA;4861;-74405;Temp Aire 2 m;°C
21205525;68;07/01/2019 04:20:00 PM;9998;VILLA PINZON  - AUT;CUNDINAMARCA;VILLAPINZÓN;ALTO MAGDALENA;5229;-73585;Temp Aire 2 m;°C
21205526;68;01/21/2020 12:20:00 PM;15824;PEDRO PALO  - AUT;CUNDINAMARCA;TENA;ALTO MAGDALENA;4691;-74389;Temp Aire 2 m;°C
21205526;68;01/21/2020 08:10:00 AM;1773;PEDRO PALO  - AUT;CUNDINAMARCA;TENA;ALTO MAGDALENA;4691;-74389;Temp Aire 2 m;°C
21205519;68;01/21/2020 01:50:00 AM;1134;SAN FORTUNATO  - AUT;CUNDINAMARCA;SIBATÉ;ALTO MAGDALENA;4452;-74272;Temp Aire 2 m;°C
24015508;68;01/21/2020 02:00:00 PM;15654;HACIENDA LA MESA  - AUT;CUNDINAMARCA;PASCA;ALTO MAGDALENA;4308;-74282;Temp Aire 2 m;°C
24015508;68;07/01/2019 05:30:00 PM;14359;HACIENDA LA MESA  - AUT;CUNDINAMARCA;PASCA;ALTO MAGDALENA;4308;-74282;Temp Aire 2 m;°C
21205516;68;01/21/2020 03:50:00 PM;15057;NEGRETE  - AUT;CUNDINAMARCA;PACHO;ALTO MAGDALENA;5173;-73852;Temp Aire 2 m;°C
21205519;68;01/21/2020 02:40:00 AM;11324;SAN FORTUNATO  - AUT;CUNDINAMARCA;SIBATÉ;ALTO MAGDALENA;4452;-74272;Temp Aire 2 m;°C
21205518;68;07/01/2019 06:30:00 PM;8342;SALITRE  - AUT;CUNDINAMARCA;TAUSA;ALTO MAGDALENA;5171;-74016;Temp Aire 2 m;°C
35075090;68;07/01/2019 11:00:00 AM;12261;MACHETA - CHIVOR;CUNDINAMARCA;MACHETÁ;META;5083;-7365;Temp Aire 2 m;°C
24015507;68;01/21/2020 05:40:00 AM;8603;OJO DE AGUA  - AUT;CUNDINAMARCA;SIMIJACA;SOGAMOSO;5392;-73854;Temp Aire 2 m;°C
35075090;68;07/01/2019 07:20:00 AM;10517;MACHETA - CHIVOR;CUNDINAMARCA;MACHETÁ;META;5083;-7365;Temp Aire 2 m;°C
